Message;Average power(Watts);Average frecuenzy(GHz) ;Max power(Watts);Max frecuenzy(GHz) ;Min power(Watts);Min frecuenzy(GHz) ;C2 resident;C2 count;C2 latency;C1 resident;C1 count;C1 latency;C0 resident;C0 count;C0 latency;POLL resident;POLL count;POLL latency;time;
1200000-threshold-110;46.51;1.20;49.32;1.20;44.33;1.18;;;;0.206;8303;2;28.420;;;0.002;3009;0;37.32;
idle;39.23;1.09;42.58;1.15;37.82;1.06;;;;0.307;4829;2;6.504;;;0.001;112;0;20.02;
1200000-threshold-115;49.37;1.20;53.32;1.20;44.80;1.19;;;;0.169;6054;2;38.584;;;0.004;2715;0;25.92;
idle;39.33;1.09;40.67;1.13;37.80;1.06;;;;0.283;4442;2;6.439;;;0.001;411;0;20.01;
1200000-threshold-120;46.78;1.20;49.59;1.20;44.77;1.20;;;;0.226;9344;2;29.712;;;0.003;3730;0;36.41;
idle;39.02;1.09;40.68;1.12;37.72;1.08;;;;0.267;4367;2;6.161;;;0.001;204;0;20.01;
1200000-threshold-125;47.03;1.20;50.52;1.20;44.73;1.20;;;;0.182;9449;2;29.376;;;0.003;3640;0;36.65;
idle;39.14;1.09;40.64;1.12;37.80;1.04;;;;0.275;4262;2;6.415;;;0.000;108;0;20.01;
1200000-threshold-130;47.02;1.20;50.47;1.20;43.23;1.18;;;;0.183;8893;2;29.890;;;0.003;3585;0;36.20;
idle;39.15;1.09;40.65;1.12;37.64;1.04;;;;0.227;4219;2;6.404;;;0.000;109;0;20.02;
1200000-threshold-135;49.64;1.20;53.93;1.20;44.59;1.20;;;;0.166;5764;2;39.043;;;0.004;3176;0;24.84;
idle;38.99;1.09;40.13;1.12;37.59;1.04;;;;0.257;4232;2;6.174;;;0.000;103;0;20.02;
1200000-threshold-140;50.17;1.20;54.87;1.20;44.47;1.19;;;;0.139;5531;2;40.511;;;0.004;2828;0;23.54;
idle;39.15;1.10;40.56;1.13;37.89;1.06;;;;0.215;4412;2;6.427;;;0.001;130;0;20.02;
1200000-threshold-145;46.89;1.20;49.90;1.20;44.77;1.19;;;;0.151;7630;2;28.860;;;0.002;2880;0;36.20;
idle;38.99;1.09;41.63;1.17;37.63;1.06;;;;0.231;4363;2;6.409;;;0.000;97;0;20.02;
1200000-threshold-150;49.05;1.20;50.33;1.20;45.24;1.19;;;;0.172;5849;2;38.239;;;0.005;3969;0;23.85;
idle;39.15;1.09;40.50;1.14;37.82;1.06;;;;0.252;4337;2;6.462;;;0.001;355;0;20.00;
1200000-threshold-155;49.86;1.20;54.09;1.20;45.08;1.19;;;;0.140;5231;2;40.772;;;0.005;3305;0;22.65;
idle;39.05;1.09;40.75;1.13;37.24;1.04;;;;0.253;4602;2;6.222;;;0.001;220;0;20.02;
1200000-threshold-160;49.63;1.20;50.72;1.20;46.46;1.19;;;;0.130;5623;2;38.590;;;0.005;3877;0;23.48;
idle;39.13;1.09;43.17;1.13;36.94;1.04;;;;0.213;4254;2;6.441;;;0.000;93;0;20.02;
1200000-threshold-165;50.11;1.20;54.80;1.20;44.41;1.19;;;;0.146;5081;2;40.356;;;0.004;2896;0;22.69;
idle;39.02;1.09;40.21;1.12;38.25;1.06;;;;0.267;4447;2;6.147;;;0.000;102;0;20.02;
1200000-threshold-170;50.30;1.20;54.24;1.20;45.29;1.20;;;;0.136;5549;2;41.114;;;0.004;2973;0;21.91;
idle;39.12;1.09;40.52;1.14;37.73;1.06;;;;0.255;4372;2;6.347;;;0.001;147;0;20.02;
1200000-threshold-175;49.64;1.20;53.89;1.20;44.95;1.19;;;;0.183;5577;2;39.515;;;0.005;3131;0;22.59;
idle;39.21;1.09;40.95;1.12;37.88;1.06;;;;0.241;4197;2;6.404;;;0.000;105;0;20.02;
1200000-threshold-180;49.85;1.20;55.04;1.20;44.27;1.18;;;;0.191;6263;2;40.016;;;0.005;3146;0;22.17;
idle;39.23;1.10;41.14;1.16;37.50;1.06;;;;0.271;5055;2;6.597;;;0.001;224;0;20.02;
1200000-threshold-185;47.34;1.20;50.99;1.20;44.98;1.19;;;;0.233;8756;2;29.469;;;0.004;3314;0;32.60;
idle;39.12;1.09;40.13;1.11;37.76;1.04;;;;0.268;4432;2;6.108;;;0.000;111;0;20.00;
1200000-threshold-190;50.41;1.20;55.30;1.20;45.06;1.20;;;;0.141;5824;2;41.187;;;0.005;2967;0;21.31;
idle;39.38;1.09;42.21;1.12;38.10;1.06;;;;0.218;4813;2;6.455;;;0.000;101;0;20.02;
1200000-threshold-195;49.92;1.20;54.55;1.20;45.03;1.20;;;;0.148;4741;2;40.057;;;0.005;3133;0;21.62;
idle;39.21;1.09;39.96;1.14;38.24;1.05;;;;0.249;4758;2;6.220;;;0.001;112;0;20.02;
1200000-threshold-200;50.12;1.20;51.39;1.20;46.64;1.20;;;;0.147;6477;2;38.533;;;0.006;3419;0;21.87;
idle;39.46;1.09;42.08;1.12;38.14;1.06;;;;0.232;4366;2;6.763;;;0.001;97;0;20.02;
1200000-threshold-205;50.70;1.20;55.69;1.20;44.35;1.19;;;;0.150;5072;2;40.799;;;0.005;3100;0;20.38;
idle;39.31;1.09;41.60;1.11;38.05;1.04;;;;0.264;4123;2;6.115;;;0.000;105;0;20.02;
1200000-threshold-210;50.17;1.20;54.60;1.20;45.19;1.19;;;;0.172;5436;2;39.984;;;0.005;3608;0;20.79;
idle;39.27;1.10;41.08;1.13;37.97;1.06;;;;0.222;4461;2;6.397;;;0.000;110;0;20.02;
1200000-threshold-215;50.04;1.20;55.81;1.20;44.53;1.18;;;;0.171;5083;2;39.383;;;0.005;3280;0;21.13;
idle;39.15;1.09;41.37;1.15;37.62;1.04;;;;0.283;3886;2;6.346;;;0.000;109;0;20.02;
1200000-threshold-220;47.02;1.20;50.13;1.20;44.55;1.19;;;;0.220;8561;2;29.015;;;0.003;3388;0;31.21;
idle;38.79;1.09;40.62;1.12;37.51;1.05;;;;0.228;4156;2;6.080;;;0.001;108;0;20.02;
1200000-threshold-225;50.46;1.20;54.76;1.20;45.08;1.20;;;;0.136;5216;2;40.697;;;0.005;2730;0;19.89;
idle;39.37;1.09;41.50;1.14;37.83;1.03;;;;0.234;4315;2;6.690;;;0.001;177;0;20.02;
1200000-threshold-230;50.25;1.20;55.14;1.20;45.36;1.20;;;;0.146;5070;2;39.225;;;0.005;3211;0;21.02;
idle;39.08;1.09;42.38;1.13;37.86;1.07;;;;0.254;3905;2;6.429;;;0.001;101;0;20.02;
1200000-threshold-235;47.26;1.20;50.71;1.20;45.11;1.19;;;;0.185;8507;2;29.136;;;0.004;3236;0;31.51;
idle;38.85;1.09;40.05;1.12;37.69;1.05;;;;0.257;4455;2;5.933;;;0.001;101;0;20.02;
1200000-threshold-240;50.39;1.20;54.45;1.20;45.31;1.19;;;;0.148;5544;2;41.002;;;0.005;3068;0;19.87;
idle;39.20;1.09;40.42;1.13;37.85;1.06;;;;0.284;4965;2;6.353;;;0.000;105;0;20.02;
1200000-threshold-245;50.28;1.20;54.93;1.20;45.06;1.20;;;;0.171;4775;2;40.006;;;0.005;3232;0;20.99;
idle;39.23;1.09;41.37;1.13;37.30;1.06;;;;0.253;4702;2;6.301;;;0.001;116;0;20.02;
1200000-threshold-250;47.16;1.20;50.93;1.20;44.96;1.20;;;;0.228;8468;2;28.995;;;0.003;3415;0;31.83;
idle;42.39;1.14;47.37;1.18;38.36;1.07;;;;0.256;4218;2;11.278;;;0.001;382;0;20.02;
1200000-threshold-255;50.86;1.20;55.93;1.20;45.23;1.19;;;;0.137;4843;2;41.021;;;0.005;2715;0;20.38;
idle;39.46;1.09;40.42;1.12;38.11;1.05;;;;0.223;4285;2;6.479;;;0.001;126;0;20.02;
1200000-threshold-0;49.67;1.20;52.63;1.20;44.43;1.19;;;;0.158;6027;2;39.510;;;0.004;2772;0;24.26;
idle;39.26;1.09;40.47;1.12;38.05;1.05;;;;0.225;4063;2;6.327;;;0.001;128;0;20.02;
1200000-threshold-5;50.05;1.20;53.30;1.20;45.17;1.19;;;;0.154;5383;2;41.188;;;0.005;3942;0;23.41;
idle;39.46;1.09;41.64;1.15;38.66;1.07;;;;0.265;4956;2;6.537;;;0.001;135;0;20.02;
1200000-threshold-10;49.23;1.20;50.34;1.20;44.86;1.18;;;;0.160;6676;2;38.892;;;0.005;3730;0;24.23;
idle;39.25;1.08;40.63;1.14;37.57;1.04;;;;0.249;4560;2;5.973;;;0.000;85;0;20.02;
1200000-threshold-15;49.24;1.20;50.24;1.20;43.51;1.18;;;;0.169;6509;2;38.283;;;0.005;3976;0;24.25;
idle;39.31;1.09;40.63;1.11;38.05;1.07;;;;0.308;4444;2;6.289;;;0.000;101;0;20.02;
1200000-threshold-20;50.31;1.20;53.32;1.20;44.98;1.20;;;;0.197;5177;2;41.610;;;0.005;3356;0;23.75;
idle;39.54;1.09;42.59;1.12;38.37;1.06;;;;0.309;4730;2;6.418;;;0.001;152;0;20.02;
1200000-threshold-25;49.73;1.20;51.00;1.20;46.46;1.20;;;;0.159;6070;2;39.858;;;0.005;4147;0;23.87;
idle;39.19;1.09;40.93;1.13;37.53;1.05;;;;0.252;5079;2;6.114;;;0.001;131;0;20.02;
1200000-threshold-30;49.74;1.20;53.05;1.20;44.68;1.19;;;;0.141;4670;2;40.758;;;0.004;3174;0;24.35;
idle;39.42;1.10;40.78;1.12;38.06;1.07;;;;0.241;4235;2;6.306;;;0.000;125;0;20.02;
1200000-threshold-35;45.54;1.20;46.79;1.20;44.74;1.20;;;;0.204;12452;2;23.859;;;0.002;3422;0;48.50;
idle;39.29;1.09;40.63;1.13;38.23;1.06;;;;0.227;4510;2;6.240;;;0.001;153;0;20.02;
1200000-threshold-40;49.44;1.20;50.18;1.20;46.62;1.19;;;;0.189;5827;2;39.690;;;0.006;4546;0;23.71;
idle;39.28;1.09;40.74;1.12;37.62;1.05;;;;0.290;4351;2;6.200;;;0.001;113;0;20.01;
1200000-threshold-45;49.37;1.20;53.38;1.20;44.04;1.18;;;;0.176;5582;2;38.705;;;0.004;2931;0;25.52;
idle;39.19;1.09;40.50;1.11;38.24;1.07;;;;0.243;4056;2;6.050;;;0.001;114;0;20.02;
1200000-threshold-50;50.09;1.20;51.25;1.20;47.19;1.19;;;;0.116;6275;2;39.358;;;0.004;3426;0;24.42;
idle;39.43;1.10;42.54;1.13;37.76;1.07;;;;0.226;4368;2;6.444;;;0.000;105;0;20.01;
1200000-threshold-55;50.01;1.20;53.21;1.20;44.58;1.19;;;;0.170;5483;2;41.391;;;0.004;2933;0;23.49;
idle;39.18;1.09;40.95;1.13;38.21;1.06;;;;0.275;4643;2;6.465;;;0.001;116;0;20.01;
1200000-threshold-60;50.07;1.20;53.96;1.20;44.61;1.20;;;;0.136;4901;2;40.017;;;0.004;2920;0;24.96;
idle;39.35;1.08;40.86;1.11;38.06;1.04;;;;0.284;4538;2;6.204;;;0.001;115;0;20.02;
1200000-threshold-65;49.43;1.20;53.20;1.20;44.72;1.20;;;;0.155;5411;2;38.785;;;0.004;3132;0;25.99;
idle;39.67;1.11;42.53;1.18;37.84;1.05;;;;0.346;4313;2;7.282;;;0.001;441;0;20.01;
1200000-threshold-70;46.52;1.20;49.73;1.20;44.38;1.19;;;;0.212;8530;2;28.471;;;0.003;3243;0;37.83;
idle;39.25;1.09;40.36;1.12;38.07;1.06;;;;0.293;4194;2;6.126;;;0.001;119;0;20.02;
1200000-threshold-75;50.05;1.20;53.72;1.20;44.85;1.20;;;;0.152;5289;2;41.440;;;0.004;3171;0;23.67;
idle;39.38;1.09;40.52;1.12;38.01;1.05;;;;0.220;4464;2;6.372;;;0.001;148;0;20.01;
1200000-threshold-80;49.83;1.20;53.00;1.20;45.06;1.20;;;;0.146;5379;2;40.227;;;0.004;3259;0;23.97;
idle;39.32;1.09;41.17;1.12;38.14;1.06;;;;0.239;3620;2;6.228;;;0.000;91;0;20.02;
1200000-threshold-85;46.82;1.20;49.92;1.20;44.62;1.19;;;;0.185;8604;2;29.193;;;0.003;3205;0;36.45;
idle;39.31;1.09;40.60;1.12;38.08;1.05;;;;0.231;4385;2;6.279;;;0.001;189;0;20.02;
1200000-threshold-90;47.05;1.20;50.20;1.20;44.76;1.20;;;;0.193;9403;2;29.347;;;0.003;3452;0;36.02;
idle;39.43;1.09;41.07;1.13;37.48;1.05;;;;0.241;4342;2;6.391;;;0.000;101;0;20.00;
1200000-threshold-95;49.36;1.20;50.86;1.20;46.02;1.19;;;;0.191;6740;2;40.008;;;0.005;3943;0;24.13;
idle;39.22;1.09;40.74;1.11;38.64;1.07;;;;0.240;3901;2;6.099;;;0.001;394;0;20.02;
1200000-threshold-100;49.34;1.20;50.48;1.20;44.06;1.17;;;;0.136;5771;2;38.761;;;0.005;4315;0;24.11;
idle;39.15;1.09;41.28;1.14;37.48;1.05;;;;0.222;4466;2;6.323;;;0.000;97;0;20.02;
1200000-threshold-105;49.26;1.20;50.02;1.20;47.01;1.19;;;;0.165;6024;2;39.125;;;0.005;3615;0;23.97;
idle;39.37;1.10;43.44;1.16;36.48;1.04;;;;0.242;4118;2;6.727;;;0.001;110;0;20.02;
1200000-threshold-110;45.42;1.20;46.07;1.20;43.66;1.16;;;;0.210;11891;2;23.556;;;0.002;3797;0;48.28;
idle;39.24;1.10;41.25;1.14;37.62;1.06;;;;0.228;4990;2;6.513;;;0.001;129;0;20.02;
1200000-threshold-115;50.01;1.20;53.38;1.20;45.05;1.20;;;;0.166;6041;2;41.561;;;0.004;2877;0;23.60;
idle;39.14;1.09;40.57;1.13;37.90;1.05;;;;0.298;5056;2;6.343;;;0.001;164;0;20.02;
1200000-threshold-120;49.76;1.20;53.59;1.20;44.95;1.19;;;;0.158;5285;2;40.005;;;0.004;2672;0;24.38;
idle;39.23;1.09;41.24;1.12;38.06;1.06;;;;0.281;4114;2;6.220;;;0.001;112;0;20.01;
1200000-threshold-125;46.73;1.20;49.86;1.20;44.94;1.19;;;;0.175;8022;2;28.433;;;0.003;3869;0;36.77;
idle;39.13;1.09;41.24;1.13;37.60;1.06;;;;0.244;4277;2;6.238;;;0.001;110;0;20.02;
1200000-threshold-130;47.36;1.20;50.38;1.20;45.12;1.19;;;;0.206;8639;2;29.685;;;0.003;3382;0;35.45;
idle;39.24;1.10;40.73;1.14;37.94;1.05;;;;0.253;4412;2;6.367;;;0.001;105;0;20.02;
1200000-threshold-135;50.15;1.20;51.05;1.20;47.42;1.20;;;;0.184;6846;2;39.255;;;0.004;3463;0;23.88;
idle;39.25;1.09;41.51;1.11;37.45;1.06;;;;0.216;4281;2;6.397;;;0.001;134;0;20.02;
1200000-threshold-140;49.63;1.20;50.57;1.20;46.78;1.19;;;;0.185;6477;2;39.445;;;0.005;3583;0;22.97;
idle;38.96;1.09;40.60;1.12;37.40;1.07;;;;0.282;4371;2;6.163;;;0.001;124;0;20.00;
1200000-threshold-145;49.65;1.20;54.42;1.20;45.25;1.20;;;;0.169;5333;2;39.255;;;0.004;3216;0;24.46;
idle;39.11;1.10;41.06;1.15;37.77;1.05;;;;0.256;4703;2;6.115;;;0.001;139;0;20.02;
1200000-threshold-150;46.91;1.20;50.23;1.20;44.84;1.20;;;;0.176;8692;2;28.511;;;0.003;3598;0;36.83;
idle;39.16;1.09;40.73;1.13;38.28;1.06;;;;0.233;4373;2;6.027;;;0.000;96;0;20.02;
1200000-threshold-155;49.72;1.20;54.07;1.20;45.06;1.19;;;;0.151;5192;2;39.877;;;0.004;3081;0;24.03;
idle;39.34;1.09;42.13;1.12;38.12;1.07;;;;0.284;4728;2;6.036;;;0.001;104;0;20.02;
1200000-threshold-160;50.24;1.20;54.71;1.20;44.99;1.20;;;;0.181;5414;2;41.112;;;0.004;3050;0;21.78;
idle;39.56;1.10;41.73;1.16;38.15;1.06;;;;0.295;4605;2;6.709;;;0.001;145;0;20.01;
1200000-threshold-165;49.99;1.20;54.82;1.20;45.38;1.20;;;;0.150;5733;2;39.583;;;0.005;3558;0;23.03;
idle;39.31;1.09;41.34;1.12;37.14;1.06;;;;0.292;4895;2;6.223;;;0.001;151;0;20.01;
1200000-threshold-170;47.14;1.20;50.53;1.20;44.37;1.18;;;;0.174;8938;2;29.419;;;0.003;3268;0;34.47;
idle;39.17;1.09;40.67;1.11;37.66;1.05;;;;0.257;4526;2;6.210;;;0.000;102;0;20.02;
1200000-threshold-175;49.69;1.20;54.53;1.20;45.15;1.20;;;;0.166;5577;2;39.013;;;0.004;3363;0;23.83;
idle;39.40;1.09;42.88;1.14;38.26;1.06;;;;0.262;4376;2;6.204;;;0.001;123;0;20.02;
1200000-threshold-180;47.07;1.20;50.59;1.20;45.03;1.20;;;;0.154;8760;2;29.102;;;0.004;3665;0;33.59;
idle;39.57;1.10;42.68;1.14;37.86;1.06;;;;0.216;4315;2;6.685;;;0.001;104;0;20.02;
1200000-threshold-185;50.08;1.20;54.98;1.20;44.25;1.18;;;;0.141;5142;2;40.034;;;0.005;3817;0;22.18;
idle;39.43;1.09;40.81;1.13;37.61;1.04;;;;0.268;4793;2;6.378;;;0.000;103;0;20.02;
1200000-threshold-190;47.33;1.20;51.23;1.20;45.27;1.20;;;;0.192;8747;2;29.201;;;0.004;3761;0;33.79;
idle;39.32;1.09;41.00;1.14;37.71;1.06;;;;0.240;4623;2;6.266;;;0.001;340;0;20.01;
1200000-threshold-195;49.55;1.20;50.38;1.20;46.65;1.19;;;;0.183;5691;2;39.056;;;0.005;3799;0;21.34;
idle;39.42;1.09;40.86;1.12;38.26;1.06;;;;0.257;4305;2;6.175;;;0.001;395;0;20.02;
1200000-threshold-200;47.16;1.20;50.84;1.20;45.18;1.20;;;;0.206;8185;2;28.967;;;0.004;3557;0;33.02;
idle;39.33;1.09;41.05;1.12;37.54;1.05;;;;0.272;4488;2;6.241;;;0.001;110;0;20.00;
1200000-threshold-205;49.90;1.20;50.79;1.20;46.76;1.19;;;;0.195;5827;2;39.084;;;0.005;3416;0;20.45;
idle;39.35;1.09;42.59;1.14;37.50;1.03;;;;0.249;4394;2;6.329;;;0.000;82;0;20.02;
1200000-threshold-210;47.31;1.20;50.53;1.20;45.23;1.19;;;;0.179;8156;2;29.250;;;0.003;3153;0;31.02;
idle;39.38;1.09;40.29;1.12;38.67;1.06;;;;0.222;4382;2;6.231;;;0.001;424;0;20.02;
1200000-threshold-215;47.44;1.20;51.02;1.20;45.11;1.20;;;;0.217;7784;2;29.662;;;0.004;3213;0;30.81;
idle;39.37;1.09;40.55;1.13;37.89;1.05;;;;0.217;4246;2;6.158;;;0.000;94;0;20.02;
1200000-threshold-220;49.58;1.20;51.03;1.20;44.68;1.19;;;;0.164;5941;2;38.449;;;0.005;3874;0;21.14;
idle;39.57;1.09;41.14;1.13;37.03;1.04;;;;0.200;4089;2;6.250;;;0.001;111;0;20.02;
1200000-threshold-225;50.44;1.20;55.12;1.20;45.21;1.20;;;;0.165;5733;2;40.492;;;0.004;2500;0;20.41;
idle;39.59;1.09;42.37;1.13;37.90;1.04;;;;0.229;3841;2;6.509;;;0.001;116;0;20.02;
1200000-threshold-230;50.86;1.20;56.07;1.20;45.58;1.20;;;;0.134;4942;2;40.578;;;0.005;3438;0;20.51;
idle;39.34;1.09;40.81;1.12;37.36;1.04;;;;0.231;4579;2;6.325;;;0.001;121;0;20.00;
1200000-threshold-235;50.41;1.20;55.21;1.20;45.51;1.20;;;;0.184;5282;2;40.265;;;0.005;3117;0;20.77;
idle;39.30;1.09;40.85;1.11;38.25;1.06;;;;0.201;3935;2;6.130;;;0.000;100;0;20.02;
1200000-threshold-240;47.15;1.20;50.78;1.20;43.60;1.18;;;;0.192;8400;2;29.216;;;0.004;3381;0;31.06;
idle;39.42;1.09;41.09;1.14;37.98;1.05;;;;0.258;4141;2;6.565;;;0.001;124;0;20.00;
1200000-threshold-245;49.79;1.20;50.76;1.20;46.71;1.19;;;;0.184;5301;2;39.170;;;0.005;3809;0;20.29;
idle;39.31;1.10;42.82;1.14;37.52;1.05;;;;0.270;4331;2;6.401;;;0.001;116;0;20.02;
1200000-threshold-250;45.38;1.20;46.16;1.20;43.51;1.18;;;;0.182;10257;2;22.826;;;0.003;3313;0;44.10;
idle;39.70;1.10;42.55;1.15;37.88;1.07;;;;0.259;4139;2;7.295;;;0.001;177;0;20.02;
1200000-threshold-255;47.27;1.20;50.87;1.20;43.63;1.17;;;;0.184;7901;2;29.265;;;0.004;3212;0;31.16;
idle;39.36;1.09;41.66;1.15;37.75;1.05;;;;0.223;4611;2;6.534;;;0.000;109;0;20.02;
1200000-threshold-0;45.70;1.20;46.59;1.20;44.90;1.19;;;;0.200;12052;2;23.700;;;0.002;3954;0;47.08;
idle;39.18;1.09;40.87;1.12;37.62;1.06;;;;0.229;4336;2;6.222;;;0.001;122;0;20.02;
1200000-threshold-5;46.85;1.20;49.73;1.20;44.69;1.19;;;;0.190;8935;2;29.431;;;0.003;3409;0;36.59;
idle;39.25;1.09;41.80;1.13;37.68;1.04;;;;0.245;4723;2;6.414;;;0.001;107;0;20.02;
1200000-threshold-10;46.75;1.20;49.71;1.20;44.73;1.19;;;;0.180;8548;2;28.772;;;0.003;3185;0;37.52;
idle;39.31;1.09;40.77;1.12;38.02;1.07;;;;0.261;4368;2;6.115;;;0.001;227;0;20.02;
1200000-threshold-15;49.99;1.20;53.22;1.20;43.94;1.19;;;;0.127;5166;2;41.438;;;0.005;3503;0;23.22;
idle;39.54;1.10;42.54;1.14;38.23;1.06;;;;0.249;4768;2;6.353;;;0.001;133;0;20.01;
1200000-threshold-20;45.56;1.20;46.40;1.20;44.85;1.19;;;;0.204;11910;2;23.753;;;0.002;3699;0;48.89;
idle;39.48;1.09;41.45;1.13;38.07;1.06;;;;0.253;4247;2;6.430;;;0.001;159;0;20.02;
1200000-threshold-25;50.02;1.20;53.73;1.20;44.21;1.19;;;;0.166;5462;2;41.271;;;0.005;3460;0;23.20;
idle;39.51;1.09;41.01;1.14;38.68;1.06;;;;0.300;4597;2;6.338;;;0.001;131;0;20.02;
1200000-threshold-30;46.88;1.20;49.91;1.20;44.52;1.19;;;;0.148;7862;2;28.491;;;0.002;2714;0;37.86;
idle;38.95;1.09;40.39;1.11;37.88;1.06;;;;0.256;4465;2;6.053;;;0.001;114;0;20.01;
1200000-threshold-35;46.87;1.20;49.34;1.20;44.78;1.19;;;;0.171;8529;2;29.102;;;0.003;3413;0;35.79;
idle;39.48;1.10;41.23;1.14;37.61;1.07;;;;0.249;5054;2;6.555;;;0.001;345;0;20.01;
1200000-threshold-40;49.67;1.20;53.14;1.20;44.85;1.19;;;;0.156;5757;2;40.325;;;0.004;3114;0;24.53;
idle;39.33;1.09;41.36;1.15;38.14;1.06;;;;0.234;4691;2;6.373;;;0.001;116;0;20.02;
1200000-threshold-45;49.40;1.20;53.04;1.20;44.39;1.19;;;;0.178;6258;2;39.345;;;0.004;3109;0;25.43;
idle;39.16;1.09;41.21;1.12;37.40;1.07;;;;0.294;4157;2;6.239;;;0.001;124;0;20.02;
1200000-threshold-50;50.46;1.20;53.91;1.20;44.88;1.19;;;;0.182;5467;2;41.156;;;0.004;2960;0;23.80;
idle;39.40;1.09;40.74;1.13;38.08;1.04;;;;0.263;4834;2;6.441;;;0.001;123;0;20.02;
1200000-threshold-55;45.66;1.20;47.59;1.20;45.07;1.20;;;;0.212;12588;2;23.684;;;0.002;3776;0;48.93;
idle;39.27;1.08;41.25;1.12;38.25;1.05;;;;0.217;4408;2;6.281;;;0.001;129;0;20.02;
1200000-threshold-60;49.82;1.20;53.42;1.20;44.94;1.19;;;;0.164;4991;2;40.056;;;0.004;3165;0;24.55;
idle;39.17;1.09;40.13;1.12;38.43;1.07;;;;0.306;4685;2;6.163;;;0.001;133;0;20.00;
1200000-threshold-65;50.16;1.20;53.71;1.20;45.21;1.20;;;;0.160;5659;2;40.652;;;0.005;3577;0;24.53;
idle;39.27;1.10;40.17;1.13;38.34;1.08;;;;0.271;4826;2;6.251;;;0.000;111;0;20.02;
1200000-threshold-70;49.31;1.20;50.26;1.20;46.54;1.19;;;;0.158;6219;2;38.769;;;0.005;3943;0;24.98;
idle;39.17;1.09;40.32;1.14;37.90;1.05;;;;0.207;4048;2;6.174;;;0.001;105;0;20.02;
1200000-threshold-75;50.46;1.20;53.96;1.20;45.12;1.20;;;;0.146;5452;2;41.158;;;0.004;3219;0;23.91;
idle;39.51;1.09;41.21;1.13;37.93;1.06;;;;0.239;3983;2;6.473;;;0.000;98;0;20.02;
1200000-threshold-80;45.44;1.20;47.71;1.20;43.55;1.18;;;;0.242;12970;2;23.619;;;0.003;3753;0;49.27;
idle;39.46;1.09;40.70;1.11;38.75;1.05;;;;0.260;4114;2;6.298;;;0.000;82;0;20.02;
1200000-threshold-85;49.73;1.20;53.57;1.20;45.06;1.20;;;;0.167;5833;2;39.549;;;0.005;3734;0;24.76;
idle;39.55;1.09;40.79;1.13;38.24;1.05;;;;0.225;4141;2;6.374;;;0.000;109;0;20.02;
1200000-threshold-90;50.03;1.20;53.34;1.20;44.97;1.19;;;;0.147;5344;2;40.797;;;0.004;2900;0;23.79;
idle;39.17;1.08;40.66;1.12;37.81;1.05;;;;0.226;4122;2;6.093;;;0.000;100;0;20.02;
1200000-threshold-95;46.87;1.20;49.81;1.20;43.87;1.19;;;;0.156;7853;2;28.287;;;0.002;3372;0;38.23;
idle;39.34;1.10;40.66;1.15;38.29;1.06;;;;0.205;4442;2;6.379;;;0.001;172;0;20.02;
1200000-threshold-100;50.01;1.20;53.38;1.20;44.10;1.18;;;;0.157;5734;2;41.434;;;0.006;3599;0;23.06;
idle;39.56;1.10;41.98;1.15;38.10;1.04;;;;0.233;4243;2;6.681;;;0.001;396;0;20.01;
1200000-threshold-105;49.86;1.20;50.52;1.20;46.63;1.19;;;;0.158;5759;2;38.841;;;0.004;3654;0;24.72;
idle;39.29;1.09;40.69;1.12;38.24;1.05;;;;0.245;4721;2;6.272;;;0.001;376;0;20.02;
1200000-threshold-110;49.49;1.20;50.30;1.20;45.38;1.19;;;;0.184;5733;2;39.441;;;0.005;4061;0;24.07;
idle;38.90;1.09;40.08;1.13;37.81;1.06;;;;0.232;3850;2;6.019;;;0.000;77;0;20.02;
1200000-threshold-115;50.37;1.20;53.74;1.20;44.95;1.20;;;;0.138;5131;2;41.391;;;0.004;2835;0;23.72;
idle;38.97;1.09;40.07;1.14;37.49;1.06;;;;0.206;4012;2;6.191;;;0.000;76;0;20.02;
1200000-threshold-120;50.02;1.20;53.65;1.20;44.22;1.19;;;;0.154;5698;2;40.180;;;0.005;3731;0;23.95;
idle;39.26;1.09;41.88;1.13;37.58;1.06;;;;0.332;4638;2;6.224;;;0.001;267;0;20.02;
1200000-threshold-125;49.47;1.20;50.48;1.20;45.43;1.20;;;;0.169;5995;2;39.303;;;0.004;3687;0;24.10;
idle;39.22;1.09;40.46;1.13;37.98;1.06;;;;0.231;4736;2;6.184;;;0.001;132;0;20.02;
1200000-threshold-130;49.37;1.20;50.89;1.20;44.41;1.18;;;;0.175;5692;2;38.471;;;0.004;3316;0;25.17;
idle;39.24;1.09;41.53;1.13;37.96;1.05;;;;0.260;4237;2;6.194;;;0.001;131;0;20.02;
1200000-threshold-135;47.19;1.20;50.23;1.20;44.94;1.19;;;;0.165;8397;2;29.665;;;0.003;3713;0;34.85;
idle;39.13;1.09;40.16;1.12;38.26;1.06;;;;0.228;4529;2;5.858;;;0.000;99;0;20.02;
1200000-threshold-140;49.89;1.20;54.41;1.20;44.05;1.18;;;;0.154;5286;2;40.258;;;0.004;2771;0;23.31;
idle;39.34;1.10;40.69;1.15;38.00;1.06;;;;0.295;4365;2;6.543;;;0.001;114;0;20.02;
1200000-threshold-145;46.39;1.20;49.50;1.20;43.26;1.17;;;;0.227;8135;2;28.165;;;0.003;3627;0;36.24;
